鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大園區,房地(土地+建物),桃園市大園區環區西路５０５號,109.73,住,,,1110523,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1121215,256.35,5,3,6,有,無,21500000,83870,,0.0,0,土地價款10750000建物價款10750000預售屋、或土地及建物分件登記案件；,RPSQMLKMJHJGFEH38DA,242.69,0.0,13.47,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安街５０號十九樓,18.44,住,,,1110503,土地2建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120815,155.93,3,2,2,有,有,16970000,117369,坡道平面,24.55,1550000,預售屋、或土地及建物分件登記案件；,RPXPMLTJJHJGFAH98DA,77.65,0.0,9.63,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路８８２號十樓,26.87,住,,,1110516,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130102,165.89,3,2,2,有,有,14290000,94876,坡道平面,31.82,1570000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPOSMLPKKHJGFBH28DA,80.74,0.0,8.45,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區正義路６２號八樓,28.03,,鄉村區,乙種建築用地,1110411,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120814,145.06,3,2,2,有,有,10630000,82122,坡道平面,35.71,1650000,預售屋、或土地及建物分件登記案件；,RPRNMLNLJHJGFGH38DA,65.82,0.0,6.93,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路２３９號二十八樓,76.79,住,,,1110419,土地1建物1車位3,二十八層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1121120,501.45,4,2,4,有,有,66660000,142084,坡道平面,74.52,6000000,預售屋、或土地及建物分件登記案件；,RPSPMLPLJHJGFAH28DA,260.54,0.0,26.86,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路２３７號二十八樓,75.74,住,,,1110419,土地1建物1車位3,二十八層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1121120,495.53999999999996,4,2,4,有,有,64510000,138972,坡道平面,74.52,6000000,預售屋、或土地及建物分件登記案件；,SPSPMLPLJHJGFAH38DA,262.02,0.0,21.23,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２６６號十五樓,27.41,住,,,1110408,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,194.45999999999998,4,2,2,有,有,17400000,98297,坡道平面,50.0,3200000,預售屋、或土地及建物分件登記案件；,RPXRMLNLJHJGFEH56DA,83.82,0.0,14.23,有,
大園區,房地(土地+建物),桃園市大園區南和路８之３號,90.93,住,,,1110422,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121215,212.49,5,3,6,有,無,15180000,71439,,0.0,0,土地價款7590000建物價款7590000113年1月14日更名轉讓金額不變預售屋、或土地及建物分件登記案件；,RPVOMLKMJHJGFEH48DA,202.21,0.0,10.12,無,
大園區,房地(土地+建物),桃園市大園區南和路１６號,93.79,住,,,1110424,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1121215,219.42999999999998,5,3,6,有,無,17500000,79752,,0.0,0,土地價款8750000建物價款8750000預售屋、或土地及建物分件登記案件；,RPQPMLKMJHJGFEH08DA,209.97,0.0,9.29,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路８８６號十二樓,18.66,住,,,1110416,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130102,124.81,2,2,1,有,有,11750000,106463,坡道平面,31.82,1850000,預售屋、或土地及建物分件登記案件；,RPQSMLPKKHJGFBH48DA,57.49,0.0,4.41,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號十三樓,23.26,住,,,1110308,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,171.93,3,2,2,有,有,15350000,99647,坡道平面,50.0,3200000,預售屋、或土地及建物分件登記案件；,RPXQMLNLJHJGFEH09DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號七樓,23.26,住,,,1110301,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.07,3,2,2,有,有,13490000,97424,坡道平面,25.0,1500000,預售屋、或土地及建物分件登記案件；,RPVRMLNLJHJGFEH98DA,75.3,0.0,8.24,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號九樓,23.26,住,,,1110301,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.07,3,2,2,有,有,13600000,97505,坡道平面,25.0,1600000,預售屋、或土地及建物分件登記案件；,RPPSMLNLJHJGFEH48DA,75.3,0.0,8.24,有,
中壢區,房地(土地+建物),桃園市中壢區青商路６７號,16.63,商,,,1110320,土地1建物1車位0,一層,十九層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1121114,117.16,0,0,1,有,有,21610000,184449,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUSMLLLJIIGFBH48DA,67.23,0.0,10.61,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５９號十三樓,17.4,商,,,1110320,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121114,145.99,3,2,2,有,有,18550000,134815,坡道平面,23.6,2050000,1121029更名價金1855萬預售屋、或土地及建物分件登記案件；,RPOPMLNLJIIGFBH77DA,72.69,0.0,8.65,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５７號七樓,12.58,商,,,1110317,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121114,112.28999999999999,2,2,2,有,有,13590000,132935,坡道平面,23.6,1800000,預售屋、或土地及建物分件登記案件；,RPQQMLNLJIIGFBH08DA,54.94,0.0,4.0,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９０號五樓,27.41,住,,,1110301,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,194.45999999999998,4,2,2,有,有,17260000,95944,坡道平面,50.0,3400000,預售屋、或土地及建物分件登記案件；,RPVNNLNLJHJGFEH68DA,83.82,0.0,14.23,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２８２號十三樓,17.03,住,,,1110315,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,115.61,2,2,1,有,有,10680000,101313,坡道平面,25.0,1500000,113.1.25權利轉讓總價為新台幣1068萬元整預售屋、或土地及建物分件登記案件；,RPRNMLQLJHJGFEH48DA,54.13,0.0,7.41,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２７２號六樓,23.26,住,,,1110301,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,13200000,95949,坡道平面,25.0,1500000,預售屋、或土地及建物分件登記案件；,RPWOMLQLJHJGFEH09DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２７２號七樓,23.26,住,,,1110301,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,12680000,91520,坡道平面,25.0,1520000,預售屋、或土地及建物分件登記案件；,RPPPMLQLJHJGFEH48DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２８６號十五樓,17.03,住,,,1110322,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,140.60999999999999,2,2,1,有,有,12100000,100430,坡道平面,50.0,3000000,預售屋、或土地及建物分件登記案件；,RPOQMLQLJHJGFEH48DA,54.13,0.0,7.41,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２７０號十五樓,23.26,住,,,1110301,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,177.66000000000003,3,2,2,有,有,15150000,97912,坡道平面,54.59,3100000,112.6.18加購地下一層車位價格:新台幣160萬元整預售屋、或土地及建物分件登記案件；,RPVPMLTLJHJGFEH76DA,75.3,0.0,8.24,有,
八德區,房地(土地+建物)+車位,桃園市八德區廣興三路１３６號十四樓,17.35,住,,,1110309,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120818,114.07,2,2,1,有,有,10220000,95901,坡道平面,21.37,1330000,預售屋、或土地及建物分件登記案件；,RPVNMLKMJHJGFFH48DA,55.56,0.0,7.42,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永順街１５號三樓,29.45,住,,,1110326,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121117,157.82999999999998,3,2,2,有,有,15470000,113689,坡道平面,38.03,1850000,預售屋、或土地及建物分件登記案件；,RPOTMLPJKHJGFBH28DA,70.13,0.0,8.94,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號十樓,23.26,住,,,1110215,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.07,3,2,2,有,有,10410000,74673,坡道平面,25.0,1220000,111.3.12權利轉讓總價為新台幣1041萬元整預售屋、或土地及建物分件登記案件；,RPRSMLNLJHJGFEH68DA,75.3,0.0,8.24,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號十樓,23.26,住,,,1110215,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,13620000,99393,坡道平面,25.0,1500000,預售屋、或土地及建物分件登記案件；,RPTPNLNLJHJGFEH68DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號十一樓,23.26,住,,,1110215,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,13730000,99475,坡道平面,25.0,1600000,預售屋、或土地及建物分件登記案件；,RPUPNLNLJHJGFEH78DA,75.3,0.0,7.49,有,
大園區,房地(土地+建物)+車位,桃園市大園區致遠街５７號七樓之１,31.21,住,,,1110228,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121107,231.07999999999998,4,2,3,有,有,25010000,126950,坡道平面,58.02,3040000,預售屋、或土地及建物分件登記案件；,RPQOMLMJKHJGFEH97DA,104.73,0.0,9.84,有,
大園區,房地(土地+建物)+車位,桃園市大園區致遠街５７號二十一樓之２,22.0,住,,,1110212,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121107,150.85000000000002,3,2,2,有,有,17970000,135013,坡道平面,29.01,1520000,112.4.10更名，總價不變。預售屋、或土地及建物分件登記案件；,RPSOMLMJKHJGFEH18DA,72.93,0.0,7.77,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號十四樓,23.26,住,,,1110104,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,13770000,99803,坡道平面,25.0,1600000,預售屋、或土地及建物分件登記案件；,RPPRMLNLJHJGFEH38DA,75.3,0.0,7.49,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５７號五樓,12.58,商,,,1110104,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121114,112.28999999999999,2,2,2,有,有,12740000,123351,坡道平面,23.6,1800000,預售屋、或土地及建物分件登記案件；,RPWPMLNLJIIGFBH58DA,54.94,0.0,4.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路６３號,18.49,商,,,1110129,土地1建物1車位1,一層,十九層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1121114,153.7,0,0,1,有,有,22890000,162106,坡道平面,23.6,1800000,預售屋、或土地及建物分件登記案件；,RPXSMLOKKIIGFBH09DA,75.13,0.0,11.31,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號十二樓,23.26,住,,,1110118,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.72000000000003,3,2,2,有,有,13700000,99229,坡道平面,26.78,1600000,預售屋、或土地及建物分件登記案件；,RPVQMLNLJHJGFEH88DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號十三樓,23.26,住,,,1110118,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.07,3,2,2,有,有,13630000,98562,坡道平面,25.0,1500000,預售屋、或土地及建物分件登記案件；,RPTRMLQLJHJGFEH09DA,75.3,0.0,8.24,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永順街７號四樓,23.89,住,,,1110119,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121117,135.2,2,2,1,有,有,12010000,106103,坡道平面,38.03,1700000,預售屋、或土地及建物分件登記案件；,RPPPMLPJKHJGFBH97DA,56.2,0.0,7.95,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路８８８號五樓,26.66,住,,,1110121,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130102,164.81,3,2,2,有,有,15490000,102564,坡道平面,31.82,1850000,預售屋、或土地及建物分件登記案件；,RPSRMLPKKHJGFBH58DA,78.59,0.0,9.92,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路８９６號十一樓,21.16,住,,,1110117,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130102,137.35,2,2,1,有,有,12730000,103099,坡道平面,31.82,1850000,預售屋、或土地及建物分件登記案件；,RPURMLPKKHJGFBH78DA,66.17,0.0,4.05,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路８８６號七樓,18.66,住,,,1110125,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130102,124.81,2,2,1,有,有,11500000,103775,坡道平面,31.82,1850000,112年6月27日有轉讓，總價不變預售屋、或土地及建物分件登記案件；,RPPSMLPKKHJGFBH38DA,57.49,0.0,4.41,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９２號九樓,23.26,住,,,1101207,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,146.94,3,2,2,有,有,12240000,90126,坡道平面,25.0,1250000,預售屋、或土地及建物分件登記案件；,RPSPNLNLJHJGFEH58DA,75.3,0.0,7.49,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號八樓,23.26,住,,,1101228,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,148.07,3,2,2,有,有,13450000,97099,坡道平面,25.0,1500000,預售屋、或土地及建物分件登記案件；,RPRPMLTLJHJGFEH98DA,75.3,0.0,8.24,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５７號八樓,12.58,商,,,1101204,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121114,112.28999999999999,2,2,2,有,有,12830000,124366,坡道平面,23.6,1800000,預售屋、或土地及建物分件登記案件；,RPRQMLNLJIIGFBH18DA,54.94,0.0,4.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安街５６號十七樓,12.89,住,,,1101206,土地2建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120815,116.44999999999999,3,2,2,有,有,12150000,110446,坡道平面,24.55,2000000,預售屋、或土地及建物分件登記案件；,RPWPMLTJJHJGFAH88DA,57.29,0.0,3.69,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安街５０號五樓,18.44,住,,,1101215,土地2建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120815,155.93,3,2,2,有,有,15420000,102146,坡道平面,24.55,2000000,預售屋、或土地及建物分件登記案件；,RPRNMLQJKHJGFAH97DA,77.65,0.0,9.63,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２９６號五樓,23.26,住,,,1101130,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,173.07,3,2,2,有,有,12700000,81255,坡道平面,50.0,2700000,預售屋、或土地及建物分件登記案件；,RPTRMLNLJHJGFEH78DA,75.3,0.0,8.24,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２８８號九樓,23.26,住,,,1101123,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,177.25,3,2,2,有,有,13440000,86336,坡道平面,54.59,2850000,112.6.2加購地下一層車位160萬元整預售屋、或土地及建物分件登記案件；,RPRWMLNLJHJGFEH09DA,75.83,0.0,7.43,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２７８號三樓,14.54,住,,,1101123,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,100.88,2,2,1,有,有,7320000,80884,坡道平面,23.98,1100000,111.2.25權利轉讓總金額新台幣842萬元整預售屋、或土地及建物分件登記案件；,RPRPMLOLJHJGFEH48DA,48.8,0.0,3.36,有,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新福街２８６號十二樓,17.03,住,,,1101123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,115.61,2,2,1,有,有,9590000,89836,坡道平面,25.0,1450000,112/7/9權利轉讓總價為新台幣965萬元整預售屋、或土地及建物分件登記案件；,RPVSMLOLJHJGFEH56DA,54.13,0.0,7.41,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５３號十七樓,12.26,商,,,1101126,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121114,109.9,2,2,2,有,有,12740000,126767,坡道平面,23.6,1800000,預售屋、或土地及建物分件登記案件；,RPQWMLNLJIIGFBH68DA,53.54,0.0,3.8,有,
