鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中壢區,房地(土地+建物)+車位,青昇段391~420地號,17.73,住,NA,NA,1070824,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.07,3,2,2,有,無,8050000,77583,坡道平面,33.0,1450000,NA,RPUQNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070602,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7380000,74243,坡道平面,33.0,1350000,NA,RPVQNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070602,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,6880000,68087,坡道平面,33.0,1350000,NA,RPWQNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070602,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,6880000,68087,坡道平面,33.0,1350000,NA,RPXQNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070612,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7000000,69564,坡道平面,33.0,1350000,NA,RPORNLTLPHPFFBH17CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070601,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7050000,70180,坡道平面,33.0,1350000,NA,RPPRNLTLPHPFFBH27CB
中壢區,房地(土地+建物),青昇段391~420地號,15.59,住,NA,NA,1070605,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,81.22,3,2,1,有,無,6100000,75105,NA,0.0,0,NA,RPRRNLTLPHPFFBH47CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070603,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7650000,77567,坡道平面,33.0,1350000,NA,RPSRNLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070609,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7180000,71780,坡道平面,33.0,1350000,NA,RPTRNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070810,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7120000,71042,坡道平面,33.0,1350000,NA,RPURNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070607,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7180000,71780,坡道平面,33.0,1350000,NA,RPVRNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070826,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.22,3,2,1,有,無,7280000,71780,坡道平面,33.0,1450000,NA,RPWRNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,15.9,住,NA,NA,1070701,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,109.25,3,2,1,有,無,7070000,75016,坡道平面,33.0,1350000,NA,RPXRNLTLPHPFFBH08CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070716,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,8220000,75982,坡道平面,33.0,1450000,NA,RPOSNLTLPHPFFBH27CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070616,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,8180000,76655,坡道平面,33.0,1350000,NA,RPPSNLTLPHPFFBH37CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070802,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7550000,69585,坡道平面,33.0,1350000,NA,RPQSNLTLPHPFFBH47CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070727,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7900000,71268,坡道平面,33.0,1550000,NA,RPRSNLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070924,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7700000,71268,坡道平面,33.0,1350000,NA,RPSSNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070913,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7950000,72952,坡道平面,33.0,1450000,NA,RPTSNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071010,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7850000,71829,坡道平面,33.0,1450000,NA,RPUSNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071012,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,8400000,78002,坡道平面,33.0,1450000,NA,RPVSNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071004,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,8550000,78563,坡道平面,33.0,1550000,NA,RPWSNLTLPHPFFBH08CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071011,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,8600000,80247,坡道平面,33.0,1450000,NA,RPXSNLTLPHPFFBH18CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071011,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.1,3,2,1,有,無,7770000,72054,坡道平面,33.0,1350000,NA,RPPTNLTLPHPFFBH47CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071013,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,116.0,3,2,1,有,無,8250000,81928,坡道平面,33.0,1450000,NA,RPQTNLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070620,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.55,3,2,2,有,無,9600000,70275,坡道平面,33.0,1550000,NA,RPRTNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070703,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9620000,71108,坡道平面,33.0,1550000,NA,RPSTNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070607,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9280000,69874,坡道平面,33.0,1350000,NA,RPTTNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070620,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9450000,70491,坡道平面,33.0,1450000,NA,RPUTNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070624,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9770000,72429,坡道平面,33.0,1550000,NA,RPWTNLTLPHPFFBH18CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070624,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9550000,72253,坡道平面,33.0,1350000,NA,RPOUNLTLPHPFFBH47CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070726,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,149.49,3,2,2,有,無,9980000,73839,坡道平面,36.0,1600000,NA,RPPUNLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070808,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9980000,74280,坡道平面,33.0,1550000,NA,RPQUNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070724,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9880000,73399,坡道平面,33.0,1550000,NA,RPRUNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070609,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,146.49,3,2,2,有,無,9760000,74103,坡道平面,33.0,1350000,NA,RPSUNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,22.02,住,NA,NA,1070614,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,141.84,3,2,2,有,無,9680000,75616,坡道平面,33.0,1450000,NA,RPTUNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070801,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7930000,78851,坡道平面,33.0,1450000,NA,RPUUNLTLPHPFFBH08CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071015,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7350000,73198,坡道平面,33.0,1350000,NA,RPVUNLTLPHPFFBH18CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070602,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7320000,72832,坡道平面,33.0,1350000,NA,RPWUNLTLPHPFFBH28CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070623,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7430000,74173,坡道平面,33.0,1350000,NA,RPXUNLTLPHPFFBH38CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070623,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7460000,74539,坡道平面,33.0,1350000,NA,RPOVNLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1071013,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7600000,75027,坡道平面,33.0,1450000,NA,RPPVNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070829,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7650000,75637,坡道平面,33.0,1450000,NA,RPQVNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070908,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7700000,76247,坡道平面,33.0,1450000,NA,RPRVNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070913,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,114.97,3,2,1,有,無,7630000,75393,坡道平面,33.0,1450000,NA,RPSVNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070920,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,110.42,3,2,1,有,無,7380000,76595,坡道平面,33.0,1450000,NA,RPTVNLTLPHPFFBH08CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070605,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.79,3,2,1,有,無,7200000,70661,坡道平面,33.0,1350000,NA,RPVVNLTLPHPFFBH28CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070724,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7330000,72767,坡道平面,33.0,1350000,NA,RPWVNLTLPHPFFBH38CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070616,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7200000,71185,坡道平面,33.0,1350000,NA,RPXVNLTLPHPFFBH48CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070603,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7800000,77269,坡道平面,33.0,1450000,NA,RPOWNLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070610,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7400000,73619,坡道平面,33.0,1350000,NA,RPPWNLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070602,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7700000,77269,坡道平面,33.0,1350000,NA,RPQWNLTLPHPFFBH87CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070606,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7360000,73132,坡道平面,33.0,1350000,NA,RPRWNLTLPHPFFBH97CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070622,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7500000,74836,坡道平面,33.0,1350000,NA,RPSWNLTLPHPFFBH08CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070615,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7560000,74349,坡道平面,33.0,1450000,NA,RPTWNLTLPHPFFBH18CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070927,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7550000,74227,坡道平面,33.0,1450000,NA,RPVWNLTLPHPFFBH38CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070913,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.18,3,2,1,有,無,7650000,75444,坡道平面,33.0,1450000,NA,RPWWNLTLPHPFFBH48CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,16.21,住,NA,NA,1070927,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,110.42,3,2,1,有,無,7880000,83053,坡道平面,33.0,1450000,NA,RPXWNLTLPHPFFBH58CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070614,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,148.39,3,2,2,有,無,9680000,71323,坡道平面,33.0,1450000,NA,RPONOLTLPHPFFBH86CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070530,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,9600000,71952,坡道平面,33.0,1350000,NA,RPPNOLTLPHPFFBH96CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070530,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10230000,77446,坡道平面,33.0,1350000,NA,RPRNOLTLPHPFFBH17CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070529,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,9900000,72824,坡道平面,33.0,1550000,NA,RPSNOLTLPHPFFBH27CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070810,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,9980000,73522,坡道平面,33.0,1550000,NA,RPTNOLTLPHPFFBH37CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070910,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10000000,73696,坡道平面,33.0,1550000,NA,RPVNOLTLPHPFFBH57CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070712,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10870000,81284,坡道平面,33.0,1550000,NA,RPWNOLTLPHPFFBH67CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070610,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10550000,80237,坡道平面,33.0,1350000,NA,RPXNOLTLPHPFFBH77CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070530,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,9990000,75353,坡道平面,33.0,1350000,NA,RPOOOLTLPHPFFBH96CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070624,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10180000,76138,坡道平面,33.0,1450000,NA,RPPOOLTLPHPFFBH07CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070622,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,147.66,3,2,2,有,無,10220000,76487,坡道平面,33.0,1450000,NA,RPQOOLTLPHPFFBH17CB
中壢區,房地(土地+建物)+車位,青昇段391~420地號,21.71,住,NA,NA,1070614,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,141.19,3,2,2,有,無,9780000,76994,坡道平面,33.0,1450000,NA,RPROOLTLPHPFFBH27CB
楊梅區,房地(土地+建物),金龍段1~30地號,16.57,住,NA,NA,1090331,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,100.35,2,2,1,有,無,4200000,41854,NA,0.0,0,NA,RPRQOLLMPHPFFDH96CB
楊梅區,房地(土地+建物),金龍段1~30地號,21.88,住,NA,NA,1090401,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,132.62,3,2,2,有,無,5750000,43357,NA,0.0,0,NA,RPSQOLLMPHPFFDH07CB
楊梅區,房地(土地+建物),金龍段1~30地號,22.02,住,NA,NA,1090414,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,133.34,3,2,2,有,無,5450000,40873,NA,0.0,0,NA,RPVQOLLMPHPFFDH37CB
楊梅區,房地(土地+建物),金龍段1~30地號,17.44,住,NA,NA,1090414,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,105.56,2,2,1,有,無,4480000,42440,NA,0.0,0,NA,RPWQOLLMPHPFFDH47CB
楊梅區,房地(土地+建物),金龍段1~30地號,16.76,住,NA,NA,1081002,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,101.44,2,2,1,有,無,4450000,43868,NA,0.0,0,NA,RPXQOLLMPHPFFDH57CB
楊梅區,房地(土地+建物),金龍段1~30地號,15.46,住,NA,NA,1090414,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,93.69,2,2,1,有,無,4080000,43548,NA,0.0,0,NA,RPOROLLMPHPFFDH76CB
楊梅區,房地(土地+建物),金龍段1~30地號,17.68,住,NA,NA,1081012,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,107.07,2,1,1,有,無,4650000,43430,NA,0.0,0,NA,RPPROLLMPHPFFDH86CB
楊梅區,房地(土地+建物),金龍段1~30地號,15.26,住,NA,NA,1090401,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,92.56,2,2,1,有,無,3880000,41919,NA,0.0,0,NA,RPQROLLMPHPFFDH96CB
楊梅區,房地(土地+建物),金龍段1~30地號,17.68,住,NA,NA,1090320,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,107.07,2,2,1,有,無,4450000,41562,NA,0.0,0,NA,RPRROLLMPHPFFDH07CB
楊梅區,房地(土地+建物),金龍段1~30地號,15.26,住,NA,NA,1080812,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,92.56,2,2,1,有,無,4000000,43215,NA,0.0,0,NA,RPSROLLMPHPFFDH17CB
楊梅區,房地(土地+建物),金龍段1~30地號,16.23,住,NA,NA,1090331,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,98.37,2,2,1,有,無,4020000,40866,NA,0.0,0,NA,RPTROLLMPHPFFDH27CB
楊梅區,房地(土地+建物),金龍段1~30地號,16.76,住,NA,NA,1080925,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,101.44,2,2,1,有,無,4250000,41897,NA,0.0,0,NA,RPUROLLMPHPFFDH37CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,27.58,住,NA,NA,1090306,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,167.07,3,2,2,有,無,6790000,40605,坡道平面,28.17,1150000,NA,RPVROLLMPHPFFDH47CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,22.07,住,NA,NA,1090414,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,133.73,2,2,1,有,無,5710000,43198,坡道平面,28.17,1150000,NA,RPWROLLMPHPFFDH57CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,27.58,住,NA,NA,1090503,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,167.07,3,2,2,有,無,6790000,40605,坡道平面,28.17,1150000,NA,RPXROLLMPHPFFDH67CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,27.29,住,NA,NA,1090320,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,165.35,3,2,2,有,無,6900000,42280,坡道平面,28.17,1100000,NA,RPOSOLLMPHPFFDH86CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,31.97,住,NA,NA,1090320,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,193.88,3,2,2,有,無,8330000,43027,坡道平面,28.17,1200000,NA,RPPSOLLMPHPFFDH96CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,26.66,住,NA,NA,1080320,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,164.51,3,2,2,有,無,6880000,42394,坡道平面,28.17,1100000,NA,RPQSOLLMPHPFFDH07CB
楊梅區,房地(土地+建物),金龍段1~30地號,16.76,住,NA,NA,1080505,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,101.44,2,2,1,有,無,4130000,40714,NA,0.0,0,NA,RPRSOLLMPHPFFDH17CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,22.07,住,NA,NA,1090320,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,133.73,2,2,1,有,無,5860000,44619,坡道平面,28.17,1150000,NA,RPSSOLLMPHPFFDH27CB
楊梅區,房地(土地+建物)+車位,金龍段1~30地號,27.29,住,NA,NA,1090331,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,165.35,3,2,2,有,無,6810000,41260,坡道平面,28.17,1150000,NA,RPTSOLLMPHPFFDH37CB
